TransactionID,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,TransactionDT,TransactionAmt,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,isFraud
5978,W,10640,268.0,150.0,visa,166.0,debit,143.0,87.0,1314109,54.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
5979,H,13095,562.0,150.0,mastercard,197.0,debit,181.0,87.0,839741,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
5980,W,17197,573.0,143.0,mastercard,224.0,debit,502.0,87.0,12097566,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0
5981,W,13844,583.0,150.0,visa,226.0,credit,330.0,87.0,4736044,82.94,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,2.0,0
5982,C,16062,500.0,185.0,mastercard,137.0,credit,NotFound,NotFound,2933139,46.6,2.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0
5983,H,6019,583.0,150.0,visa,226.0,credit,225.0,87.0,10699445,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
5984,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,13370870,170.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,0
5985,R,3821,111.0,150.0,mastercard,219.0,credit,299.0,87.0,2224006,100.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0
5986,H,2704,111.0,150.0,mastercard,117.0,debit,299.0,87.0,2248067,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
5987,W,2039,562.0,150.0,mastercard,219.0,credit,204.0,87.0,9724696,97.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,91.0,2.0,0
5988,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,9644066,117.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
5989,W,11839,490.0,150.0,visa,226.0,debit,123.0,87.0,13349599,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,1.0,0
5990,W,7919,194.0,150.0,mastercard,166.0,debit,330.0,87.0,10796899,57.94,21.0,13.0,0.0,0.0,16.0,10.0,0.0,0.0,10.0,0.0,11.0,0.0,77.0,18.0,0
5991,W,15066,170.0,150.0,mastercard,102.0,credit,494.0,87.0,11915324,42.94,13.0,6.0,0.0,0.0,3.0,9.0,0.0,0.0,5.0,0.0,7.0,0.0,24.0,9.0,0
5992,W,18350,472.0,150.0,visa,166.0,debit,299.0,87.0,10258696,39.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,4.0,0
5993,W,9805,555.0,150.0,mastercard,224.0,debit,327.0,87.0,11500280,160.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
5994,W,16865,145.0,150.0,visa,226.0,debit,433.0,87.0,9769809,54.5,2.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,0
5995,W,5170,184.0,150.0,visa,226.0,debit,325.0,87.0,12089405,35.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0
5996,W,18039,563.0,150.0,visa,226.0,debit,204.0,87.0,13790628,117.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,13.0,1.0,0
5997,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,3105707,39.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,0
5998,W,18227,583.0,150.0,visa,226.0,credit,204.0,87.0,13025087,52.94,9.0,5.0,0.0,0.0,9.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,24.0,9.0,0
5999,W,13497,222.0,150.0,visa,226.0,debit,194.0,87.0,835609,57.94,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,12.0,2.0,0
6000,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,6213530,206.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0
6001,W,7919,194.0,150.0,mastercard,166.0,debit,325.0,87.0,9450761,59.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,9.0,2.0,0
6002,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,8655376,181.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6003,C,9026,545.0,185.0,visa,137.0,credit,465.0,60.0,936046,49.22,5.0,3.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0,1.0,1.0,0
6004,W,8886,555.0,150.0,visa,226.0,credit,181.0,87.0,3167083,290.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6005,W,9992,455.0,150.0,mastercard,166.0,debit,264.0,87.0,2605942,57.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6006,W,4967,290.0,150.0,visa,226.0,debit,203.0,87.0,11817800,405.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
6007,W,10186,417.0,150.0,visa,226.0,debit,325.0,87.0,5242171,98.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,116.0,1.0,0
6008,W,11992,555.0,150.0,visa,226.0,debit,325.0,87.0,13366858,59.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,4.0,0
6009,C,16136,204.0,185.0,visa,138.0,debit,NotFound,NotFound,6743008,17.16,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6010,C,9633,130.0,185.0,visa,138.0,debit,NotFound,NotFound,1630827,33.8,9.0,4.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,3.0,6.0,6.0,0.0,0.0,1
6011,W,1764,158.0,150.0,visa,226.0,debit,315.0,87.0,13151945,47.94,7.0,9.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,5.0,0.0,17.0,5.0,0
6012,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,9827993,69.9,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1
6013,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,14310721,39.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,44.0,3.0,0
6014,H,15063,514.0,150.0,visa,226.0,credit,299.0,87.0,2147921,30.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6015,R,18300,174.0,150.0,visa,226.0,debit,184.0,87.0,11361642,125.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6016,W,15066,170.0,150.0,mastercard,102.0,credit,123.0,87.0,12843757,29.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,3.0,0
6017,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,12323242,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6018,W,5524,199.0,150.0,mastercard,102.0,credit,170.0,87.0,947730,57.94,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,11.0,2.0,0
6019,W,6481,111.0,150.0,visa,226.0,debit,337.0,87.0,12190981,171.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,14.0,5.0,0
6020,W,10023,111.0,150.0,visa,226.0,debit,441.0,87.0,6570136,49.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,18.0,2.0,0
6021,C,4461,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,10781124,36.6,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6022,H,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,2480906,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6023,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,3730739,20.52,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6024,W,2392,360.0,150.0,mastercard,166.0,debit,204.0,87.0,2592406,65.94,8.0,9.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,7.0,0.0,11.0,6.0,0
6025,W,7669,455.0,150.0,mastercard,126.0,debit,325.0,87.0,4818840,19.5,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,4.0,0
6026,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,6662773,29.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6027,W,7919,194.0,150.0,mastercard,166.0,debit,269.0,87.0,8256476,59.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
6028,W,12116,404.0,150.0,mastercard,102.0,credit,428.0,87.0,3116614,58.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6029,W,11106,100.0,150.0,visa,226.0,credit,337.0,87.0,4058689,107.94,10.0,7.0,0.0,0.0,5.0,9.0,0.0,0.0,7.0,0.0,8.0,0.0,32.0,10.0,0
6030,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,15623348,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6031,R,3334,583.0,150.0,visa,226.0,credit,299.0,87.0,8472387,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6032,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,8278666,68.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,1
6033,S,15775,481.0,150.0,mastercard,102.0,credit,330.0,87.0,14830375,106.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,61.0,5.0,0
6034,R,2528,399.0,150.0,american express,137.0,credit,204.0,87.0,12152878,200.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6035,W,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,4381849,547.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6036,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,2864683,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6037,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,4975149,49.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,0
6038,W,4806,490.0,150.0,visa,226.0,debit,143.0,87.0,15714974,47.94,5.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,15.0,4.0,0
6039,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,3982309,35.94,103.0,96.0,0.0,0.0,158.0,75.0,0.0,0.0,63.0,0.0,73.0,0.0,668.0,90.0,0
6040,W,14889,555.0,150.0,visa,226.0,debit,327.0,87.0,1896518,59.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
6041,W,9153,555.0,150.0,visa,226.0,debit,184.0,87.0,3109014,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6042,C,18301,459.0,185.0,mastercard,224.0,credit,NotFound,NotFound,15199204,47.72,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0
6043,W,6481,111.0,150.0,visa,226.0,debit,337.0,87.0,3967839,317.5,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
6044,R,13844,583.0,150.0,visa,226.0,credit,441.0,87.0,15612494,100.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
6045,W,17556,555.0,150.0,visa,226.0,debit,231.0,87.0,10357809,25.95,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,2.0,0
6046,C,5114,555.0,146.0,mastercard,166.0,debit,NotFound,NotFound,8633147,39.16,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
6047,W,6170,174.0,150.0,visa,226.0,debit,327.0,87.0,10444379,108.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6048,W,14636,555.0,150.0,visa,226.0,debit,191.0,87.0,2240598,10.99,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,12.0,4.0,0
6049,W,6053,122.0,150.0,mastercard,195.0,debit,337.0,87.0,11806824,31.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6050,W,7744,417.0,150.0,visa,226.0,debit,308.0,87.0,8537503,30.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6051,R,16659,170.0,150.0,visa,226.0,credit,177.0,87.0,13280948,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
6052,W,11106,100.0,150.0,visa,226.0,credit,264.0,87.0,4587014,312.0,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,3.0,0
6053,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,6841869,44.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0
6054,W,7438,225.0,150.0,mastercard,102.0,credit,441.0,87.0,12548161,97.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0
6055,W,7585,553.0,150.0,visa,226.0,credit,264.0,87.0,14071868,345.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
6056,R,15066,170.0,150.0,mastercard,102.0,credit,441.0,87.0,2136162,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6057,W,8908,583.0,150.0,visa,226.0,credit,472.0,87.0,6195580,92.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
6058,W,2772,512.0,150.0,visa,226.0,debit,143.0,87.0,1473922,34.94,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,2.0,0
6059,W,2255,359.0,150.0,visa,226.0,debit,272.0,87.0,5487017,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0
6060,C,5812,408.0,185.0,mastercard,224.0,debit,NotFound,NotFound,2652277,32.34,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6061,W,6174,490.0,150.0,visa,226.0,debit,387.0,87.0,8452045,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6062,W,6968,596.0,150.0,mastercard,224.0,debit,204.0,87.0,10445129,280.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,4.0,0
6063,S,6019,583.0,150.0,visa,226.0,credit,204.0,87.0,13530871,25.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6064,R,3602,119.0,150.0,visa,195.0,credit,330.0,87.0,1693307,150.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6065,W,7861,494.0,150.0,visa,226.0,credit,325.0,87.0,6470696,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6066,W,12501,490.0,150.0,visa,226.0,debit,204.0,87.0,14351219,161.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0
6067,H,3291,399.0,150.0,american express,118.0,credit,498.0,87.0,4635247,35.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6068,W,12846,390.0,150.0,mastercard,224.0,debit,251.0,87.0,9422259,210.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0
6069,W,7919,194.0,150.0,mastercard,202.0,debit,343.0,87.0,5490187,83.94,10.0,9.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,14.0,4.0,0
6070,H,7336,555.0,150.0,visa,226.0,debit,299.0,87.0,5550152,150.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0
6071,W,7919,194.0,150.0,mastercard,166.0,debit,184.0,87.0,318072,25.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0,0.0,9.0,1.0,0
6072,W,7931,555.0,150.0,visa,226.0,debit,226.0,87.0,6400901,59.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6073,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,770289,29.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6074,W,15859,328.0,150.0,mastercard,NotFound,debit,225.0,87.0,6229263,57.94,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,0
6075,C,2650,142.0,185.0,mastercard,224.0,debit,NotFound,NotFound,2661690,82.06,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6076,W,15066,170.0,150.0,mastercard,102.0,credit,123.0,87.0,14162233,226.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,0
6077,C,15885,545.0,185.0,visa,138.0,debit,NotFound,NotFound,2928168,8.98,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0
6078,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,573180,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6079,W,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,5200539,160.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,0
6080,C,9917,142.0,185.0,visa,138.0,debit,NotFound,NotFound,2265557,56.44,153.0,202.0,0.0,47.0,0.0,47.0,47.0,105.0,0.0,45.0,114.0,114.0,14.0,12.0,1
6081,W,2616,327.0,150.0,discover,102.0,credit,485.0,87.0,14926409,67.94,5.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,59.0,4.0,0
6082,W,7508,321.0,150.0,visa,226.0,debit,158.0,87.0,348364,58.0,5.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,24.0,5.0,0
6083,R,6174,490.0,150.0,visa,226.0,debit,387.0,87.0,2133238,250.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6084,C,4461,375.0,185.0,mastercard,224.0,debit,NotFound,NotFound,2647114,14.58,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6085,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,5074535,39.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,15.0,2.0,0
6086,W,10057,225.0,150.0,mastercard,224.0,debit,123.0,87.0,11570169,34.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
6087,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,9755535,160.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0
6088,W,5033,269.0,150.0,mastercard,224.0,debit,436.0,87.0,5618903,59.0,10.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,4.0,0.0,29.0,8.0,0
6089,W,14502,191.0,150.0,visa,226.0,debit,251.0,87.0,13727144,49.5,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,8.0,5.0,0
6090,W,16437,514.0,150.0,mastercard,224.0,debit,325.0,87.0,8550501,171.0,9.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,4.0,0.0,6.0,1.0,85.0,9.0,0
6091,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,1040213,108.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6092,W,4002,527.0,150.0,visa,226.0,debit,428.0,87.0,238900,104.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,44.0,3.0,0
6093,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,13467756,312.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0
6094,W,16560,476.0,150.0,visa,166.0,debit,181.0,87.0,6742091,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
6095,W,2803,100.0,150.0,visa,226.0,debit,204.0,87.0,8029522,57.94,5.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,4.0,0
6096,W,17188,321.0,150.0,visa,226.0,debit,315.0,87.0,497731,188.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
6097,W,5081,512.0,150.0,mastercard,117.0,debit,476.0,87.0,6628518,155.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6098,W,12544,321.0,150.0,visa,226.0,debit,184.0,87.0,4707145,130.5,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0
6099,W,5699,555.0,150.0,visa,226.0,debit,436.0,87.0,6395901,130.0,107.0,115.0,0.0,0.0,92.0,94.0,0.0,0.0,81.0,0.0,85.0,0.0,456.0,90.0,0
6100,W,7005,111.0,150.0,visa,226.0,debit,498.0,87.0,12588752,315.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6101,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,5838833,105.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0
6102,W,11207,361.0,150.0,visa,226.0,debit,126.0,87.0,3614096,93.0,9.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,17.0,7.0,0
6103,W,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,14608213,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6104,W,12260,236.0,150.0,visa,226.0,debit,204.0,87.0,7216150,74.94,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
6105,W,4090,490.0,150.0,visa,226.0,debit,310.0,87.0,13571005,77.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
6106,H,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,2212753,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6107,H,5097,555.0,150.0,visa,162.0,credit,384.0,87.0,270509,150.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6108,H,5938,111.0,150.0,visa,162.0,credit,325.0,87.0,762932,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6109,W,7971,215.0,150.0,visa,226.0,debit,191.0,87.0,6730372,554.0,4.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,10.0,3.0,0
6110,H,7585,553.0,150.0,visa,226.0,credit,310.0,87.0,1037876,50.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0
6111,W,4167,300.0,150.0,visa,166.0,debit,184.0,87.0,12609923,22.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0
6112,C,4504,500.0,185.0,mastercard,219.0,credit,NotFound,NotFound,11582327,40.88,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6113,W,6237,NotFound,150.0,visa,166.0,debit,126.0,87.0,8037180,268.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0
6114,W,15757,322.0,150.0,visa,195.0,debit,310.0,87.0,3036748,108.94,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0
6115,W,2755,404.0,150.0,mastercard,102.0,credit,476.0,87.0,505812,2494.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
